event_id,process_id,process_name,task_id,role,assignee_id,department,start_time,end_time,duration_minutes,expected_duration,is_delayed,status,cost_per_hour,cost
ev_009640,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-04-15T08:16:00,2024-04-15T09:29:00,73,60,1,completed,1200,1460.0
ev_009641,proc_procurement,Закупка оборудования,req,IT Operations,emp_009,dept_itops,2024-04-18T14:22:00,2024-04-18T15:43:00,81,60,1,completed,1200,1620.0
ev_009642,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_mgr_002,dept_finance,2024-07-16T09:45:00,2024-07-16T10:17:00,32,30,0,blocked,1200,640.0
ev_009643,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-06-08T10:23:00,2024-06-08T12:24:00,121,60,1,completed,1200,2420.0
ev_009644,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-10-11T16:31:00,2024-10-11T17:55:00,84,60,1,in_progress,1200,1680.0
ev_009645,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-10-30T12:50:00,2024-10-30T14:49:00,119,90,1,in_progress,800,1586.67
ev_009646,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-08-29T12:50:00,2024-08-29T15:01:00,131,240,0,completed,800,1746.67
ev_009647,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-03-19T15:14:00,2024-03-19T16:58:00,104,120,0,in_progress,800,1386.67
ev_009648,proc_procurement,Закупка оборудования,req,IT Operations,emp_007,dept_itops,2024-09-12T14:37:00,2024-09-12T15:51:00,74,60,1,in_progress,1000,1233.33
ev_009649,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-12-29T09:20:00,2024-12-29T10:05:00,45,60,0,blocked,1200,900.0
ev_009650,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-10-20T10:21:00,2024-10-20T11:45:00,84,60,1,blocked,1000,1400.0
ev_009651,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-07-13T16:03:00,2024-07-13T17:21:00,78,60,1,completed,800,1040.0
ev_009652,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_001,dept_procurement,2024-05-02T15:08:00,2024-05-02T15:42:00,34,90,0,in_progress,800,453.33
ev_009653,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-10-14T13:30:00,2024-10-14T14:23:00,53,45,0,completed,800,706.67
ev_009654,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-04-02T09:07:00,2024-04-02T11:29:00,142,120,0,completed,1000,2366.67
ev_009655,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-11-15T15:29:00,2024-11-15T18:24:00,175,240,0,blocked,1000,2916.67
ev_009656,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-12-07T08:55:00,2024-12-07T10:35:00,100,120,0,completed,800,1333.33
ev_009657,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_005,dept_finance,2024-07-12T17:48:00,2024-07-12T18:18:00,30,30,0,blocked,1200,600.0
ev_009658,proc_procurement,Закупка оборудования,order,Procurement,emp_mgr_001,dept_procurement,2024-12-31T15:05:00,2024-12-31T16:53:00,108,180,0,blocked,1000,1800.0
ev_009659,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-08-17T17:15:00,2024-08-17T19:15:00,120,60,1,blocked,800,1600.0
ev_009660,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_004,dept_finance,2024-12-30T15:33:00,2024-12-30T15:58:00,25,30,0,in_progress,1200,500.0
ev_009661,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_mgr_002,dept_finance,2024-10-21T08:40:00,2024-10-21T09:20:00,40,30,1,completed,800,533.33
ev_009662,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-07-31T15:05:00,2024-07-31T16:36:00,91,60,1,completed,1000,1516.67
ev_009663,proc_procurement,Закупка оборудования,req,IT Operations,emp_007,dept_itops,2024-02-19T08:45:00,2024-02-19T09:07:00,22,60,0,completed,1000,366.67
ev_009664,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-03-14T15:46:00,2024-03-14T16:53:00,67,60,0,completed,1000,1116.67
ev_009665,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_006,dept_finance,2024-11-10T18:34:00,2024-11-10T19:01:00,27,60,0,blocked,1200,540.0
ev_009666,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-07-17T15:37:00,2024-07-17T21:03:00,326,240,1,blocked,1200,6520.0
ev_009667,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-10-07T12:29:00,2024-10-07T13:35:00,66,60,0,blocked,1000,1100.0
ev_009668,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-04-10T12:24:00,2024-04-10T14:26:00,122,90,1,completed,1200,2440.0
ev_009669,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-09-08T15:05:00,2024-09-08T16:21:00,76,60,1,completed,1000,1266.67
ev_009670,proc_contract,Согласование контракта с клиентом,review,Finance,emp_004,dept_finance,2024-03-04T16:39:00,2024-03-04T18:51:00,132,120,0,in_progress,1000,2200.0
ev_009671,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-10-15T17:12:00,2024-10-15T18:47:00,95,90,0,in_progress,1200,1900.0
ev_009672,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-05-18T14:38:00,2024-05-18T15:41:00,63,90,0,completed,1200,1260.0
ev_009673,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-06-28T09:55:00,2024-06-28T10:59:00,64,60,0,blocked,1000,1066.67
ev_009674,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-03-06T16:05:00,2024-03-06T16:34:00,29,30,0,completed,1000,483.33
ev_009675,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_004,dept_finance,2024-03-12T17:53:00,2024-03-12T18:32:00,39,30,1,blocked,1000,650.0
ev_009676,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-02-13T18:10:00,2024-02-13T18:40:00,30,45,0,in_progress,1200,600.0
ev_009677,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-09-13T17:33:00,2024-09-13T19:55:00,142,120,0,completed,800,1893.33
ev_009678,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-03-14T12:33:00,2024-03-14T14:00:00,87,120,0,in_progress,800,1160.0
ev_009679,proc_procurement,Закупка оборудования,order,Procurement,emp_mgr_001,dept_procurement,2024-05-31T09:25:00,2024-05-31T11:54:00,149,180,0,blocked,1200,2980.0
ev_009680,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-11-09T14:33:00,2024-11-09T15:57:00,84,120,0,blocked,1200,1680.0
ev_009681,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-04-10T15:08:00,2024-04-10T16:51:00,103,90,0,completed,1000,1716.67
ev_009682,proc_contract,Согласование контракта с клиентом,review,Finance,emp_005,dept_finance,2024-04-13T13:50:00,2024-04-13T16:53:00,183,120,1,completed,1000,3050.0
ev_009683,proc_procurement,Закупка оборудования,req,IT Operations,emp_mgr_003,dept_itops,2024-04-07T11:52:00,2024-04-07T14:00:00,128,60,1,completed,1200,2560.0
ev_009684,proc_procurement,Закупка оборудования,payment,Finance,emp_006,dept_finance,2024-03-13T12:31:00,2024-03-13T14:41:00,130,60,1,in_progress,800,1733.33
ev_009685,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-08-21T15:49:00,2024-08-21T19:51:00,242,240,0,completed,1000,4033.33
ev_009686,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-11-26T15:52:00,2024-11-26T16:38:00,46,45,0,blocked,1000,766.67
ev_009687,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-03-01T11:23:00,2024-03-01T11:54:00,31,30,0,blocked,1000,516.67
ev_009688,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-10-15T15:55:00,2024-10-15T17:32:00,97,60,1,completed,1000,1616.67
ev_009689,proc_procurement,Закупка оборудования,req,IT Operations,emp_008,dept_itops,2024-05-23T15:07:00,2024-05-23T16:11:00,64,60,0,completed,800,853.33
ev_009690,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_005,dept_finance,2024-02-12T09:10:00,2024-02-12T09:43:00,33,60,0,in_progress,1200,660.0
ev_009691,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-05-10T13:11:00,2024-05-10T13:23:00,12,60,0,blocked,1200,240.0
ev_009692,proc_contract,Согласование контракта с клиентом,review,Finance,emp_005,dept_finance,2024-12-01T12:09:00,2024-12-01T14:14:00,125,120,0,completed,1000,2083.33
ev_009693,proc_contract,Согласование контракта с клиентом,review,Finance,emp_005,dept_finance,2024-08-17T16:34:00,2024-08-17T19:02:00,148,120,1,in_progress,1000,2466.67
ev_009694,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-11-20T11:44:00,2024-11-20T12:42:00,58,90,0,in_progress,1200,1160.0
ev_009695,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-10-14T11:48:00,2024-10-14T16:34:00,286,240,0,in_progress,1200,5720.0
ev_009696,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-12-25T16:09:00,2024-12-25T17:30:00,81,120,0,blocked,1200,1620.0
ev_009697,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-07-31T14:06:00,2024-07-31T15:19:00,73,60,1,blocked,800,973.33
ev_009698,proc_procurement,Закупка оборудования,payment,Finance,emp_005,dept_finance,2024-11-12T14:32:00,2024-11-12T15:30:00,58,60,0,completed,1200,1160.0
ev_009699,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-11-01T08:37:00,2024-11-01T09:09:00,32,45,0,blocked,1000,533.33
ev_009700,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-12-22T13:09:00,2024-12-22T14:49:00,100,90,0,blocked,1200,2000.0
ev_009701,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-02-02T10:42:00,2024-02-02T12:07:00,85,120,0,completed,1000,1416.67
ev_009702,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-11-01T16:29:00,2024-11-01T17:19:00,50,60,0,completed,800,666.67
ev_009703,proc_procurement,Закупка оборудования,budget_check,Finance,emp_006,dept_finance,2024-07-31T16:00:00,2024-07-31T18:16:00,136,120,0,blocked,1200,2720.0
ev_009704,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-10-21T12:23:00,2024-10-21T12:58:00,35,30,0,blocked,1000,583.33
ev_009705,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_001,dept_procurement,2024-12-05T15:10:00,2024-12-05T16:06:00,56,90,0,blocked,1200,1120.0
ev_009706,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-12-21T15:13:00,2024-12-21T17:20:00,127,120,0,in_progress,1000,2116.67
ev_009707,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-09-30T14:18:00,2024-09-30T15:14:00,56,60,0,completed,800,746.67
ev_009708,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-01-25T10:46:00,2024-01-25T13:07:00,141,120,0,completed,800,1880.0
ev_009709,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-11-30T11:59:00,2024-11-30T12:31:00,32,60,0,completed,1000,533.33
ev_009710,proc_procurement,Закупка оборудования,req,IT Operations,emp_008,dept_itops,2024-04-04T16:51:00,2024-04-04T18:18:00,87,60,1,completed,1200,1740.0
